"future","rate","time"
"DEFI-PERP",0.000488,"2021-02-09T10:00:00+00:00"
"DEFI-PERP",0.000514,"2021-02-09T09:00:00+00:00"
"DEFI-PERP",0.000491,"2021-02-09T08:00:00+00:00"
"DEFI-PERP",0.000497,"2021-02-09T07:00:00+00:00"
"DEFI-PERP",0.000456,"2021-02-09T06:00:00+00:00"
"DEFI-PERP",0.000472,"2021-02-09T05:00:00+00:00"
"DEFI-PERP",0.000458,"2021-02-09T04:00:00+00:00"
"DEFI-PERP",0.000472,"2021-02-09T03:00:00+00:00"
"DEFI-PERP",0.000485,"2021-02-09T02:00:00+00:00"
"DEFI-PERP",0.00048,"2021-02-09T01:00:00+00:00"
"DEFI-PERP",0.000345,"2021-02-09T00:00:00+00:00"
"DEFI-PERP",0.000369,"2021-02-08T23:00:00+00:00"
"DEFI-PERP",0.000318,"2021-02-08T22:00:00+00:00"
"DEFI-PERP",0.000268,"2021-02-08T21:00:00+00:00"
"DEFI-PERP",0.000283,"2021-02-08T20:00:00+00:00"
"DEFI-PERP",0.00039,"2021-02-08T19:00:00+00:00"
"DEFI-PERP",0.000397,"2021-02-08T18:00:00+00:00"
"DEFI-PERP",0.000409,"2021-02-08T17:00:00+00:00"
"DEFI-PERP",0.000417,"2021-02-08T16:00:00+00:00"
"DEFI-PERP",0.000437,"2021-02-08T15:00:00+00:00"
"DEFI-PERP",0.00046,"2021-02-08T14:00:00+00:00"
"DEFI-PERP",0.000212,"2021-02-08T13:00:00+00:00"
"DEFI-PERP",0.00023,"2021-02-08T12:00:00+00:00"
"DEFI-PERP",0.000192,"2021-02-08T11:00:00+00:00"
"DEFI-PERP",0.000278,"2021-02-08T10:00:00+00:00"
"DEFI-PERP",0.00053,"2021-02-08T09:00:00+00:00"
"DEFI-PERP",0.000601,"2021-02-08T08:00:00+00:00"
"DEFI-PERP",0.000551,"2021-02-08T07:00:00+00:00"
"DEFI-PERP",0.000445,"2021-02-08T06:00:00+00:00"
"DEFI-PERP",0.000375,"2021-02-08T05:00:00+00:00"
"DEFI-PERP",0.000382,"2021-02-08T04:00:00+00:00"
"DEFI-PERP",0.00045,"2021-02-08T03:00:00+00:00"
"DEFI-PERP",0.000492,"2021-02-08T02:00:00+00:00"
"DEFI-PERP",0.000504,"2021-02-08T01:00:00+00:00"
"DEFI-PERP",0.000429,"2021-02-08T00:00:00+00:00"
"DEFI-PERP",0.000351,"2021-02-07T23:00:00+00:00"
"DEFI-PERP",0.000305,"2021-02-07T22:00:00+00:00"
"DEFI-PERP",0.000303,"2021-02-07T21:00:00+00:00"
"DEFI-PERP",0.000316,"2021-02-07T20:00:00+00:00"
"DEFI-PERP",-0.000037,"2021-02-07T19:00:00+00:00"
"DEFI-PERP",-0.000176,"2021-02-07T18:00:00+00:00"
"DEFI-PERP",-0.000224,"2021-02-07T17:00:00+00:00"
"DEFI-PERP",0.000128,"2021-02-07T16:00:00+00:00"
"DEFI-PERP",0.000189,"2021-02-07T15:00:00+00:00"
"DEFI-PERP",0.000232,"2021-02-07T14:00:00+00:00"
"DEFI-PERP",0.000225,"2021-02-07T13:00:00+00:00"
"DEFI-PERP",0.000237,"2021-02-07T12:00:00+00:00"
"DEFI-PERP",0.000265,"2021-02-07T11:00:00+00:00"
"DEFI-PERP",0.000268,"2021-02-07T10:00:00+00:00"
"DEFI-PERP",0.000246,"2021-02-07T09:00:00+00:00"
"DEFI-PERP",0.000207,"2021-02-07T08:00:00+00:00"
"DEFI-PERP",0.000208,"2021-02-07T07:00:00+00:00"
"DEFI-PERP",0.000175,"2021-02-07T06:00:00+00:00"
"DEFI-PERP",0.00018,"2021-02-07T05:00:00+00:00"
"DEFI-PERP",0.00021,"2021-02-07T04:00:00+00:00"
"DEFI-PERP",0.000134,"2021-02-07T03:00:00+00:00"
"DEFI-PERP",0.00038,"2021-02-07T02:00:00+00:00"
"DEFI-PERP",0.000562,"2021-02-07T01:00:00+00:00"
"DEFI-PERP",0.000497,"2021-02-07T00:00:00+00:00"
"DEFI-PERP",0.000556,"2021-02-06T23:00:00+00:00"
"DEFI-PERP",0.000503,"2021-02-06T22:00:00+00:00"
"DEFI-PERP",0.000446,"2021-02-06T21:00:00+00:00"
"DEFI-PERP",0.000368,"2021-02-06T20:00:00+00:00"
"DEFI-PERP",0.000319,"2021-02-06T19:00:00+00:00"
"DEFI-PERP",0.00022,"2021-02-06T18:00:00+00:00"
"DEFI-PERP",0.000194,"2021-02-06T17:00:00+00:00"
"DEFI-PERP",0.000229,"2021-02-06T16:00:00+00:00"
"DEFI-PERP",0.000303,"2021-02-06T15:00:00+00:00"
"DEFI-PERP",0.00028,"2021-02-06T14:00:00+00:00"
"DEFI-PERP",0.000214,"2021-02-06T13:00:00+00:00"
"DEFI-PERP",0.0001,"2021-02-06T12:00:00+00:00"
"DEFI-PERP",0.00007,"2021-02-06T11:00:00+00:00"
"DEFI-PERP",-0.000013,"2021-02-06T10:00:00+00:00"
"DEFI-PERP",-0.0001,"2021-02-06T09:00:00+00:00"
"DEFI-PERP",0.000049,"2021-02-06T08:00:00+00:00"
"DEFI-PERP",0.000059,"2021-02-06T07:00:00+00:00"
"DEFI-PERP",-0.000051,"2021-02-06T06:00:00+00:00"
"DEFI-PERP",-0.000384,"2021-02-06T05:00:00+00:00"
"DEFI-PERP",-0.000598,"2021-02-06T04:00:00+00:00"
"DEFI-PERP",-0.000866,"2021-02-06T03:00:00+00:00"
"DEFI-PERP",-0.000082,"2021-02-06T02:00:00+00:00"
"DEFI-PERP",0.000472,"2021-02-06T01:00:00+00:00"
"DEFI-PERP",0.000386,"2021-02-06T00:00:00+00:00"
"DEFI-PERP",0.000398,"2021-02-05T23:00:00+00:00"
"DEFI-PERP",0.000478,"2021-02-05T22:00:00+00:00"
"DEFI-PERP",0.000533,"2021-02-05T21:00:00+00:00"
"DEFI-PERP",0.00037,"2021-02-05T20:00:00+00:00"
"DEFI-PERP",0.000283,"2021-02-05T19:00:00+00:00"
"DEFI-PERP",0.000295,"2021-02-05T18:00:00+00:00"
"DEFI-PERP",0.000532,"2021-02-05T17:00:00+00:00"
"DEFI-PERP",0.000514,"2021-02-05T16:00:00+00:00"
"DEFI-PERP",0.000321,"2021-02-05T15:00:00+00:00"
"DEFI-PERP",0.00016,"2021-02-05T14:00:00+00:00"
"DEFI-PERP",0.000139,"2021-02-05T13:00:00+00:00"
"DEFI-PERP",0.000285,"2021-02-05T12:00:00+00:00"
"DEFI-PERP",0.000542,"2021-02-05T11:00:00+00:00"
"DEFI-PERP",0.000493,"2021-02-05T10:00:00+00:00"
"DEFI-PERP",0.000306,"2021-02-05T09:00:00+00:00"
"DEFI-PERP",0.000257,"2021-02-05T08:00:00+00:00"
"DEFI-PERP",0.000258,"2021-02-05T07:00:00+00:00"
"DEFI-PERP",0.000257,"2021-02-05T06:00:00+00:00"
"DEFI-PERP",0.000257,"2021-02-05T05:00:00+00:00"
"DEFI-PERP",0.000236,"2021-02-05T04:00:00+00:00"
"DEFI-PERP",0.000181,"2021-02-05T03:00:00+00:00"
"DEFI-PERP",0.000227,"2021-02-05T02:00:00+00:00"
"DEFI-PERP",0.000107,"2021-02-05T01:00:00+00:00"
"DEFI-PERP",0.000025,"2021-02-05T00:00:00+00:00"
"DEFI-PERP",-0.000031,"2021-02-04T23:00:00+00:00"
"DEFI-PERP",0.000001,"2021-02-04T22:00:00+00:00"
"DEFI-PERP",0.000065,"2021-02-04T21:00:00+00:00"
"DEFI-PERP",0.000131,"2021-02-04T20:00:00+00:00"
"DEFI-PERP",0.000134,"2021-02-04T19:00:00+00:00"
"DEFI-PERP",-0.000037,"2021-02-04T18:00:00+00:00"
"DEFI-PERP",-0.00006,"2021-02-04T17:00:00+00:00"
"DEFI-PERP",0.000354,"2021-02-04T16:00:00+00:00"
"DEFI-PERP",0.000055,"2021-02-04T15:00:00+00:00"
"DEFI-PERP",0.000051,"2021-02-04T14:00:00+00:00"
"DEFI-PERP",0.000053,"2021-02-04T13:00:00+00:00"
"DEFI-PERP",0.000069,"2021-02-04T12:00:00+00:00"
"DEFI-PERP",0.00005,"2021-02-04T11:00:00+00:00"
"DEFI-PERP",0.000133,"2021-02-04T10:00:00+00:00"
"DEFI-PERP",0.000347,"2021-02-04T09:00:00+00:00"
"DEFI-PERP",0.000308,"2021-02-04T08:00:00+00:00"
"DEFI-PERP",0.000204,"2021-02-04T07:00:00+00:00"
"DEFI-PERP",0.000196,"2021-02-04T06:00:00+00:00"
"DEFI-PERP",0.000201,"2021-02-04T05:00:00+00:00"
"DEFI-PERP",0.000205,"2021-02-04T04:00:00+00:00"
"DEFI-PERP",0.000233,"2021-02-04T03:00:00+00:00"
"DEFI-PERP",0.000294,"2021-02-04T02:00:00+00:00"
"DEFI-PERP",0.000299,"2021-02-04T01:00:00+00:00"
"DEFI-PERP",0.000167,"2021-02-04T00:00:00+00:00"
"DEFI-PERP",0.000119,"2021-02-03T23:00:00+00:00"
"DEFI-PERP",0.000069,"2021-02-03T22:00:00+00:00"
"DEFI-PERP",0.00008,"2021-02-03T21:00:00+00:00"
"DEFI-PERP",0.000067,"2021-02-03T20:00:00+00:00"
"DEFI-PERP",0.000052,"2021-02-03T19:00:00+00:00"
"DEFI-PERP",0.000032,"2021-02-03T18:00:00+00:00"
"DEFI-PERP",0.000067,"2021-02-03T17:00:00+00:00"
"DEFI-PERP",0.000104,"2021-02-03T16:00:00+00:00"
"DEFI-PERP",0.000104,"2021-02-03T15:00:00+00:00"
"DEFI-PERP",0.000101,"2021-02-03T14:00:00+00:00"
"DEFI-PERP",0.0001,"2021-02-03T13:00:00+00:00"
"DEFI-PERP",0.000052,"2021-02-03T12:00:00+00:00"
"DEFI-PERP",0.000027,"2021-02-03T11:00:00+00:00"
"DEFI-PERP",0.000046,"2021-02-03T10:00:00+00:00"
"DEFI-PERP",0.000028,"2021-02-03T09:00:00+00:00"
"DEFI-PERP",-0.000024,"2021-02-03T08:00:00+00:00"
"DEFI-PERP",-0.000051,"2021-02-03T07:00:00+00:00"
"DEFI-PERP",-0.000064,"2021-02-03T06:00:00+00:00"
"DEFI-PERP",-0.000225,"2021-02-03T05:00:00+00:00"
"DEFI-PERP",-0.000305,"2021-02-03T04:00:00+00:00"
"DEFI-PERP",-0.000048,"2021-02-03T03:00:00+00:00"
"DEFI-PERP",0.000085,"2021-02-03T02:00:00+00:00"
"DEFI-PERP",0.000094,"2021-02-03T01:00:00+00:00"
"DEFI-PERP",0.0001,"2021-02-03T00:00:00+00:00"
"DEFI-PERP",0.000097,"2021-02-02T23:00:00+00:00"
"DEFI-PERP",0.000095,"2021-02-02T22:00:00+00:00"
"DEFI-PERP",0.00008,"2021-02-02T21:00:00+00:00"
"DEFI-PERP",0.000053,"2021-02-02T20:00:00+00:00"
"DEFI-PERP",0.000092,"2021-02-02T19:00:00+00:00"
"DEFI-PERP",0.000132,"2021-02-02T18:00:00+00:00"
"DEFI-PERP",0.000133,"2021-02-02T17:00:00+00:00"
"DEFI-PERP",0.000113,"2021-02-02T16:00:00+00:00"
"DEFI-PERP",0.00014,"2021-02-02T15:00:00+00:00"
"DEFI-PERP",0.000116,"2021-02-02T14:00:00+00:00"
"DEFI-PERP",0.000166,"2021-02-02T13:00:00+00:00"
"DEFI-PERP",0.000291,"2021-02-02T12:00:00+00:00"
"DEFI-PERP",0.000293,"2021-02-02T11:00:00+00:00"
"DEFI-PERP",0.000288,"2021-02-02T10:00:00+00:00"
"DEFI-PERP",0.000264,"2021-02-02T09:00:00+00:00"
"DEFI-PERP",0.000295,"2021-02-02T08:00:00+00:00"
"DEFI-PERP",0.00026,"2021-02-02T07:00:00+00:00"
"DEFI-PERP",0.000245,"2021-02-02T06:00:00+00:00"
"DEFI-PERP",0.000253,"2021-02-02T05:00:00+00:00"
"DEFI-PERP",0.000226,"2021-02-02T04:00:00+00:00"
"DEFI-PERP",0.000245,"2021-02-02T03:00:00+00:00"
"DEFI-PERP",0.00023,"2021-02-02T02:00:00+00:00"
"DEFI-PERP",0.000188,"2021-02-02T01:00:00+00:00"
"DEFI-PERP",0.000092,"2021-02-02T00:00:00+00:00"
"DEFI-PERP",0.00008,"2021-02-01T23:00:00+00:00"
"DEFI-PERP",0.000084,"2021-02-01T22:00:00+00:00"
"DEFI-PERP",0.000115,"2021-02-01T21:00:00+00:00"
"DEFI-PERP",0.000125,"2021-02-01T20:00:00+00:00"
"DEFI-PERP",0.000146,"2021-02-01T19:00:00+00:00"
"DEFI-PERP",0.000143,"2021-02-01T18:00:00+00:00"
"DEFI-PERP",0.000138,"2021-02-01T17:00:00+00:00"
"DEFI-PERP",0.000171,"2021-02-01T16:00:00+00:00"
"DEFI-PERP",0.000173,"2021-02-01T15:00:00+00:00"
"DEFI-PERP",0.000214,"2021-02-01T14:00:00+00:00"
"DEFI-PERP",0.000272,"2021-02-01T13:00:00+00:00"
"DEFI-PERP",0.000297,"2021-02-01T12:00:00+00:00"
"DEFI-PERP",0.000204,"2021-02-01T11:00:00+00:00"
"DEFI-PERP",0.000194,"2021-02-01T10:00:00+00:00"
"DEFI-PERP",0.000174,"2021-02-01T09:00:00+00:00"
"DEFI-PERP",0.000174,"2021-02-01T08:00:00+00:00"
"DEFI-PERP",0.000166,"2021-02-01T07:00:00+00:00"
"DEFI-PERP",0.000174,"2021-02-01T06:00:00+00:00"
"DEFI-PERP",0.000152,"2021-02-01T05:00:00+00:00"
"DEFI-PERP",0.000117,"2021-02-01T04:00:00+00:00"
"DEFI-PERP",0.000105,"2021-02-01T03:00:00+00:00"
"DEFI-PERP",0.000089,"2021-02-01T02:00:00+00:00"
"DEFI-PERP",0.000089,"2021-02-01T01:00:00+00:00"
"DEFI-PERP",0.000131,"2021-02-01T00:00:00+00:00"
"DEFI-PERP",0.000119,"2021-01-31T23:00:00+00:00"
"DEFI-PERP",0.000139,"2021-01-31T22:00:00+00:00"
"DEFI-PERP",0.000138,"2021-01-31T21:00:00+00:00"
"DEFI-PERP",0.000097,"2021-01-31T20:00:00+00:00"
"DEFI-PERP",0.000038,"2021-01-31T19:00:00+00:00"
"DEFI-PERP",0.000032,"2021-01-31T18:00:00+00:00"
"DEFI-PERP",0.000047,"2021-01-31T17:00:00+00:00"
"DEFI-PERP",0.000014,"2021-01-31T16:00:00+00:00"
"DEFI-PERP",0.000047,"2021-01-31T15:00:00+00:00"
"DEFI-PERP",0.000055,"2021-01-31T14:00:00+00:00"
"DEFI-PERP",0.000051,"2021-01-31T13:00:00+00:00"
"DEFI-PERP",0.000053,"2021-01-31T12:00:00+00:00"
"DEFI-PERP",0.000041,"2021-01-31T11:00:00+00:00"
"DEFI-PERP",0.000035,"2021-01-31T10:00:00+00:00"
"DEFI-PERP",0.000011,"2021-01-31T09:00:00+00:00"
"DEFI-PERP",-0.000004,"2021-01-31T08:00:00+00:00"
"DEFI-PERP",0.000008,"2021-01-31T07:00:00+00:00"
"DEFI-PERP",0.000016,"2021-01-31T06:00:00+00:00"
"DEFI-PERP",0.000007,"2021-01-31T05:00:00+00:00"
"DEFI-PERP",0.000025,"2021-01-31T04:00:00+00:00"
"DEFI-PERP",0.000055,"2021-01-31T03:00:00+00:00"
"DEFI-PERP",0.000149,"2021-01-31T02:00:00+00:00"
"DEFI-PERP",0.000222,"2021-01-31T01:00:00+00:00"
"DEFI-PERP",0.000145,"2021-01-31T00:00:00+00:00"
"DEFI-PERP",0.000171,"2021-01-30T23:00:00+00:00"
"DEFI-PERP",0.000174,"2021-01-30T22:00:00+00:00"
"DEFI-PERP",0.000169,"2021-01-30T21:00:00+00:00"
"DEFI-PERP",0.000168,"2021-01-30T20:00:00+00:00"
"DEFI-PERP",0.000149,"2021-01-30T19:00:00+00:00"
"DEFI-PERP",0.00018,"2021-01-30T18:00:00+00:00"
"DEFI-PERP",0.000141,"2021-01-30T17:00:00+00:00"
"DEFI-PERP",0.000116,"2021-01-30T16:00:00+00:00"
"DEFI-PERP",0.00011,"2021-01-30T15:00:00+00:00"
"DEFI-PERP",0.000096,"2021-01-30T14:00:00+00:00"
"DEFI-PERP",0.00007,"2021-01-30T13:00:00+00:00"
"DEFI-PERP",0.000088,"2021-01-30T12:00:00+00:00"
"DEFI-PERP",0.000079,"2021-01-30T11:00:00+00:00"
"DEFI-PERP",0.000054,"2021-01-30T10:00:00+00:00"
"DEFI-PERP",0.000075,"2021-01-30T09:00:00+00:00"
"DEFI-PERP",0.000082,"2021-01-30T08:00:00+00:00"
"DEFI-PERP",0.000094,"2021-01-30T07:00:00+00:00"
"DEFI-PERP",0.000092,"2021-01-30T06:00:00+00:00"
"DEFI-PERP",0.000089,"2021-01-30T05:00:00+00:00"
"DEFI-PERP",0.000087,"2021-01-30T04:00:00+00:00"
"DEFI-PERP",0.000069,"2021-01-30T03:00:00+00:00"
"DEFI-PERP",0.000096,"2021-01-30T02:00:00+00:00"
"DEFI-PERP",0.000087,"2021-01-30T01:00:00+00:00"
"DEFI-PERP",0.000059,"2021-01-30T00:00:00+00:00"
"DEFI-PERP",0.000096,"2021-01-29T23:00:00+00:00"
"DEFI-PERP",0.00016,"2021-01-29T22:00:00+00:00"
"DEFI-PERP",0.000264,"2021-01-29T21:00:00+00:00"
"DEFI-PERP",0.000327,"2021-01-29T20:00:00+00:00"
"DEFI-PERP",0.000373,"2021-01-29T19:00:00+00:00"
"DEFI-PERP",0.000173,"2021-01-29T18:00:00+00:00"
"DEFI-PERP",-0.0001,"2021-01-29T17:00:00+00:00"
"DEFI-PERP",0.00015,"2021-01-29T16:00:00+00:00"
"DEFI-PERP",0.000152,"2021-01-29T15:00:00+00:00"
"DEFI-PERP",0.000147,"2021-01-29T14:00:00+00:00"
"DEFI-PERP",0.000126,"2021-01-29T13:00:00+00:00"
"DEFI-PERP",0.000121,"2021-01-29T12:00:00+00:00"
"DEFI-PERP",0.000125,"2021-01-29T11:00:00+00:00"
"DEFI-PERP",0.000185,"2021-01-29T10:00:00+00:00"
"DEFI-PERP",0.000118,"2021-01-29T09:00:00+00:00"
"DEFI-PERP",0.000106,"2021-01-29T08:00:00+00:00"
"DEFI-PERP",0.000126,"2021-01-29T07:00:00+00:00"
"DEFI-PERP",0.000155,"2021-01-29T06:00:00+00:00"
"DEFI-PERP",0.000191,"2021-01-29T05:00:00+00:00"
"DEFI-PERP",0.000236,"2021-01-29T04:00:00+00:00"
"DEFI-PERP",0.000178,"2021-01-29T03:00:00+00:00"
"DEFI-PERP",0.0002,"2021-01-29T02:00:00+00:00"
"DEFI-PERP",0.000227,"2021-01-29T01:00:00+00:00"
"DEFI-PERP",0.000215,"2021-01-29T00:00:00+00:00"
"DEFI-PERP",0.000253,"2021-01-28T23:00:00+00:00"
"DEFI-PERP",0.000269,"2021-01-28T22:00:00+00:00"
"DEFI-PERP",0.000228,"2021-01-28T21:00:00+00:00"
"DEFI-PERP",0.000228,"2021-01-28T20:00:00+00:00"
"DEFI-PERP",0.000168,"2021-01-28T19:00:00+00:00"
"DEFI-PERP",0.000199,"2021-01-28T18:00:00+00:00"
"DEFI-PERP",0.000215,"2021-01-28T17:00:00+00:00"
"DEFI-PERP",0.000204,"2021-01-28T16:00:00+00:00"
"DEFI-PERP",0.000163,"2021-01-28T15:00:00+00:00"
"DEFI-PERP",0.00007,"2021-01-28T14:00:00+00:00"
"DEFI-PERP",0.000049,"2021-01-28T13:00:00+00:00"
"DEFI-PERP",0.000039,"2021-01-28T12:00:00+00:00"
"DEFI-PERP",0.000025,"2021-01-28T11:00:00+00:00"
"DEFI-PERP",0.000025,"2021-01-28T10:00:00+00:00"
"DEFI-PERP",0.000036,"2021-01-28T09:00:00+00:00"
"DEFI-PERP",0.000062,"2021-01-28T08:00:00+00:00"
"DEFI-PERP",0.000078,"2021-01-28T07:00:00+00:00"
"DEFI-PERP",0.000086,"2021-01-28T06:00:00+00:00"
"DEFI-PERP",0.000081,"2021-01-28T05:00:00+00:00"
"DEFI-PERP",0.000037,"2021-01-28T04:00:00+00:00"
"DEFI-PERP",0.000019,"2021-01-28T03:00:00+00:00"
"DEFI-PERP",-0.000015,"2021-01-28T02:00:00+00:00"
"DEFI-PERP",0.000023,"2021-01-28T01:00:00+00:00"
"DEFI-PERP",0.000117,"2021-01-28T00:00:00+00:00"
"DEFI-PERP",0.000132,"2021-01-27T23:00:00+00:00"
"DEFI-PERP",0.000134,"2021-01-27T22:00:00+00:00"
"DEFI-PERP",0.00013,"2021-01-27T21:00:00+00:00"
"DEFI-PERP",0.00015,"2021-01-27T20:00:00+00:00"
"DEFI-PERP",0.000234,"2021-01-27T19:00:00+00:00"
"DEFI-PERP",0.000223,"2021-01-27T18:00:00+00:00"
"DEFI-PERP",0.000145,"2021-01-27T17:00:00+00:00"
"DEFI-PERP",0.000064,"2021-01-27T16:00:00+00:00"
"DEFI-PERP",0.000064,"2021-01-27T15:00:00+00:00"
"DEFI-PERP",0.00001,"2021-01-27T14:00:00+00:00"
"DEFI-PERP",0.000012,"2021-01-27T13:00:00+00:00"
"DEFI-PERP",-0.000027,"2021-01-27T12:00:00+00:00"
"DEFI-PERP",-0.000013,"2021-01-27T11:00:00+00:00"
"DEFI-PERP",-0.000007,"2021-01-27T10:00:00+00:00"
"DEFI-PERP",0.000001,"2021-01-27T09:00:00+00:00"
"DEFI-PERP",-0.000012,"2021-01-27T08:00:00+00:00"
"DEFI-PERP",-0.000036,"2021-01-27T07:00:00+00:00"
"DEFI-PERP",-0.000005,"2021-01-27T06:00:00+00:00"
"DEFI-PERP",-0.000004,"2021-01-27T05:00:00+00:00"
"DEFI-PERP",0.000057,"2021-01-27T04:00:00+00:00"
"DEFI-PERP",0.000114,"2021-01-27T03:00:00+00:00"
"DEFI-PERP",0.000056,"2021-01-27T02:00:00+00:00"
"DEFI-PERP",0.00006,"2021-01-27T01:00:00+00:00"
"DEFI-PERP",-0.000012,"2021-01-27T00:00:00+00:00"
"DEFI-PERP",0.00001,"2021-01-26T23:00:00+00:00"
"DEFI-PERP",0.00003,"2021-01-26T22:00:00+00:00"
"DEFI-PERP",0.000049,"2021-01-26T21:00:00+00:00"
"DEFI-PERP",-0.000008,"2021-01-26T20:00:00+00:00"
"DEFI-PERP",-0.000047,"2021-01-26T19:00:00+00:00"
"DEFI-PERP",-0.000147,"2021-01-26T18:00:00+00:00"
"DEFI-PERP",0.000054,"2021-01-26T17:00:00+00:00"
"DEFI-PERP",-0.000052,"2021-01-26T16:00:00+00:00"
"DEFI-PERP",-0.000077,"2021-01-26T15:00:00+00:00"
"DEFI-PERP",-0.000075,"2021-01-26T14:00:00+00:00"
"DEFI-PERP",-0.000014,"2021-01-26T13:00:00+00:00"
"DEFI-PERP",0.000043,"2021-01-26T12:00:00+00:00"
"DEFI-PERP",0.000017,"2021-01-26T11:00:00+00:00"
"DEFI-PERP",-0.000001,"2021-01-26T10:00:00+00:00"
"DEFI-PERP",0,"2021-01-26T09:00:00+00:00"
"DEFI-PERP",0.00001,"2021-01-26T08:00:00+00:00"
"DEFI-PERP",0.000056,"2021-01-26T07:00:00+00:00"
"DEFI-PERP",0.000065,"2021-01-26T06:00:00+00:00"
"DEFI-PERP",0.000051,"2021-01-26T05:00:00+00:00"
"DEFI-PERP",0.000057,"2021-01-26T04:00:00+00:00"
"DEFI-PERP",0.000057,"2021-01-26T03:00:00+00:00"
"DEFI-PERP",0.000019,"2021-01-26T02:00:00+00:00"
"DEFI-PERP",0.00003,"2021-01-26T01:00:00+00:00"
"DEFI-PERP",0.000179,"2021-01-26T00:00:00+00:00"
"DEFI-PERP",0.000187,"2021-01-25T23:00:00+00:00"
"DEFI-PERP",0.000138,"2021-01-25T22:00:00+00:00"
"DEFI-PERP",0.000059,"2021-01-25T21:00:00+00:00"
"DEFI-PERP",0.000002,"2021-01-25T20:00:00+00:00"
"DEFI-PERP",-0.000023,"2021-01-25T19:00:00+00:00"
"DEFI-PERP",-0.000058,"2021-01-25T18:00:00+00:00"
"DEFI-PERP",0.00017,"2021-01-25T17:00:00+00:00"
"DEFI-PERP",0.000209,"2021-01-25T16:00:00+00:00"
"DEFI-PERP",0.000216,"2021-01-25T15:00:00+00:00"
"DEFI-PERP",0.00025,"2021-01-25T14:00:00+00:00"
"DEFI-PERP",0.000238,"2021-01-25T13:00:00+00:00"
"DEFI-PERP",0.000233,"2021-01-25T12:00:00+00:00"
"DEFI-PERP",0.000199,"2021-01-25T11:00:00+00:00"
"DEFI-PERP",0.000093,"2021-01-25T10:00:00+00:00"
"DEFI-PERP",0.000108,"2021-01-25T09:00:00+00:00"
"DEFI-PERP",0.000111,"2021-01-25T08:00:00+00:00"
"DEFI-PERP",0.000171,"2021-01-25T07:00:00+00:00"
"DEFI-PERP",0.000167,"2021-01-25T06:00:00+00:00"
"DEFI-PERP",0.000163,"2021-01-25T05:00:00+00:00"
"DEFI-PERP",0.000186,"2021-01-25T04:00:00+00:00"
"DEFI-PERP",0.000175,"2021-01-25T03:00:00+00:00"
"DEFI-PERP",0.00021,"2021-01-25T02:00:00+00:00"
"DEFI-PERP",0.000138,"2021-01-25T01:00:00+00:00"
"DEFI-PERP",0.000107,"2021-01-25T00:00:00+00:00"
"DEFI-PERP",0.000059,"2021-01-24T23:00:00+00:00"
"DEFI-PERP",-0.000019,"2021-01-24T22:00:00+00:00"
"DEFI-PERP",0.000055,"2021-01-24T21:00:00+00:00"
"DEFI-PERP",0.000065,"2021-01-24T20:00:00+00:00"
"DEFI-PERP",0.000107,"2021-01-24T19:00:00+00:00"
"DEFI-PERP",0.000014,"2021-01-24T18:00:00+00:00"
